booking_id,hotel_id,customer_id,full_name,email,phone_number,booking_date,checkin_date,checkout_date,room_type,room_rate,num_guests,booking_channel,booking_status,payment_status,payment_method,tax_amount,discount_amount,city,state,country
BKG000392,HTL014,CUST03397,Sunita Sethi,sunita.sethi@rediffmail.com,N/A,2024-05-31,12 Aug 2024,24/08/2024,DELUXE,"""2348""",2,MMT,cnfrmd,Paid,Debit Card,422.64,437.56,HYDERABAD,Telengana,India
BKG000393,HTL031,CUST65411,Sarita  Dubey,sarita.dubey@outlook.com,INVALID,06/01/2024,31/01/25,11/02/25,Standerd,Rs 1801,6,OTA-Booking.com,confirmed,Paid,Net Banking,324.18,128.41,Bangaluru,Karnatak,India
BKG000394,HTL005,CUST73620,prakash pandey,,+91-71052 08983,30/11/23,04/09/2024,20/04/24,Standerd,1594,6,BOOKING.COM,Confirmed,paidd,debit card,Rs 286.92,Rs 304.9,Bangloree,karnataka,India
BKG000395,HTL039,CUST04265,Suresh Pandey  ,suresh.pandey@rediffmail.com,7680090722,07/12/24,04/26/2025,28 Apr 2025,Standerd,1252,2,Walk-in,ns,P A I D,WALLET,"""225.36""","""223.79""",Mumbai,Maharastra,India
BKG000396,HTL040,CUST28125,Geeta Nair,geeta.nair@yahoo.com,+91-70888 06094,10/24/2023,"February 08, 2024",22 Feb 2024,Executtive,N/A,6,Booking.com,Confirmed,Paid,U P I, 690.84 ,"""396.15""",MUMBAI,MAHARASHTRA,India
BKG000397,HTL026,CUST37432,Rahul Rao,rahul..rao@mail.com,9272-865-181,19 Sep 2023,06/22/2024,23 Jun 2024,Exec,"3,299.00",2,APP,Cncld,Pai d,DEBIT CARD,593.82,INR200.36,DELHI,Delhi,India
BKG000398,HTL017,CUST64383,Arjun Pillai,arjunpillai@,+91-99858 57491,29/10/2023,05/13/2024,24 May 2024,Deluxe, 2787 ,4,Booking.com,Pndng,failed,Net Banking,501,504,CHENNAI,TamilNadu,India
BKG000399,HTL010,CUST17791,sunita nair,,,30/05/2023,01/27/2024,29 Jan 2024,Deluxe,2312,5,makemytrip,N/S,Pndng,cash,416.16,Rs 199.37,Madras,TamilNadu,India
BKG000400,HTL002,CUST59251,  Harish Patel,,N/A,"January 22, 2025",08-05-2025,2025-05-14,Deluxe,2572,6,WEBSITE,Confirm,PAId,debit card, 462.96 ,200.3,Channai,Tamil Nadu,India
BKG000401,HTL035,CUST58342,rohit mukherjee,rohit.mukherjee@mail,N/A,23/09/2023,"February 07, 2024",21/02/24,Standard,INR1546,2,OTA-Agoda,Cancelled,PAId,NET BANKING,278.28,202,Bombay,Maharastra,India
BKG000402,HTL046,CUST41890,Geeta Pillai,geeta.pillai@outlook.com,8458661824,31/10/23,12/08/24,14/08/24,Standard ,1444,3,BOOKING.COM,CONFIRMED,Pai d,UPI,INR259.92,145,Channai,TAMIL NADU,India
BKG000403,HTL037,CUST08512,Maya  Khanna,maya.khanna@gmail.com,N/A,11/06/23,29/03/2024,31/03/2024,dELuxE,2930,6,WALK IN,CANCEL,Pai d,Creditcard,,"""128.22""",Hyd,Telengana,India
BKG000404,HTL031,CUST38059,Tina Bose  ,NA,,17-02-2025,01/04/25,"April 03, 2025",Exec,"3,517.00",3,Walk In,NO SHOW,Paid,Netbanking,"""633.06""",260,Kolkota,west bengal,India
BKG000405,HTL011,CUST20645,  Uma Nair,,N/A,07/11/23,07/03/2024,08/07/2024,  Deluxe, 2205 ,1,OTA-MMT,no show,PAID,Net Banking,Rs 396.9,Rs 190.13,Mumbay,Maharastra,India
BKG000406,HTL034,CUST83585,Ajay Joshi,ajay.joshi@mail,74529O1514,"January 16, 2024","February 25, 2024",27 Feb 2024,dELuxE,2884,3,walkin,CANCELLED,paid,UPI,519,Rs 12.37,Bengluru,Karnataka,India
BKG000407,HTL046,CUST47382,Neha Kapoor  ,NA,8178256019,15-02-2024,17-06-2024,23 Jun 2024,Standard ,1453.00,6,Walk In,Cncld,faild,CASH,261,190.94,hyderabad,TELANGANA,India
BKG000408,HTL006,CUST15908,Asha  Bose,asha.bose@gmail.com,INVALID,02/18/2024,"September 25, 2024",2024-10-09,STANDARD,1804.00,1,WEBSITE,CANCEL,Failed,Cash,INR324.72, 165.09 ,Bombay,MAHARASHTRA,India
BKG000409,HTL034,CUST18203,POOJA MISHRA,POOJA.MISHRA@OUTLOOK.COM,7625381403,2023-12-16,18-03-2024,03/19/2024,Standard ,1617,5,WEBSITE,Confirmed,Pendig,Upi,291.06,INR70.2,Channai,TAMIL NADU,India
BKG000410,HTL037,CUST64753,  Pooja Patel,pooja.patel@hotmail.com,INVALID,2023-09-17,"May 23, 2024",29/05/24,suite,4917.00,2,AGODA,CANCEL,Pai d,cash,885.06,725,BENGALURU,Karnatak,India
BKG000411,HTL036,CUST06045,Ajay Bose,,6266615393,11/20/2023,30-06-2024,06-07-2024,deluxe ,"2,648.00",2,Walk-in,CONFIRMED,Paid,Upi,476.64,67.40,CHENNAI,TamilNadu,India
BKG000412,HTL029,CUST72306,Swati Tiwari,SWATI.TIWARI@YAHOO.COM,+916299037191,13-06-2024,18/10/2024,19-10-2024,suite,"""5458""",5,Walk In,confirmed,paidd,Debit Card,INR982.44,589.02,Hyderabad,telangana,India
BKG000413,HTL017,CUST01413,NAVEEN VERMA,naveen..verma@hotmail.com,+91-76444 32969,"December 27, 2023",31/03/24,01-04-2024,SUITE,"5,438.00",,Walk-in,Confirm,Pai d,wallet,978.84,731,Hyd,Telengana,India
BKG000414,HTL014,CUST06524,MANOJ PANDEY,manoj.pandey@mail,,2024-06-05,"August 24, 2024",02/09/24,Standerd, 1656 ,4,MakeMyTrip,Canceled,paidd,CREDIT CARD, 298.08 ,305.28,New Delhi,delhi,India
BKG000415,HTL027,CUST62740,Deepak  Khanna,deepak..khanna@mail.com,65463O1757,04/19/2024,"May 03, 2024",08-05-2024,SUITE,4921.00,5,agoda,Confirm,P A I D,Wallt,"""885.78""","""216.74""",hyderabad,TELANGANA,India
BKG000416,HTL018,CUST53666,  Manoj Kumar,manoj.kumar@outlook.com,,16/01/24,"January 22, 2024",04/02/2024,Executtive,"""3424""",2,Agoda,CONFIRMED,pendng,Netbanking,null,306.59,chenai,TAMIL NADU,India
BKG000417,HTL008,CUST09667,Lata Kumar,LATA.KUMAR@MAIL.COM,+91-82439 22950,"March 06, 2024",04-04-2024,2024-04-14,Standard ,INR1279,2,App,Confirm,pendng,CASH,Rs 230.22,56,Mumbay,MAHARASHTRA,India
BKG000418,HTL020,CUST05195,Rekha Iyer  ,REKHA.IYER@MAIL.COM,9094386825,29 Jan 2024,2024-08-22,2024-09-02,Standerd,"""1717""",2,makemytrip,CONFIRMED,P A I D,Netbanking,309.06,53.51,Channai,TAMIL NADU,India
BKG000419,HTL044,CUST58980,naveen dubey,naveen.dubey@hotmail.com,+91-73446 66105,17/06/24,09/06/2024,10/09/24,STD, 1753 ,1,agoda,CONFIRMED,P A I D,Crdit Card, 315.54 ,287,Chenai,TamilNadu,India
BKG000420,HTL046,CUST67812,swati nair,swati.nair@hotmail.com,74408O3318,2024-06-30,"November 05, 2024",10/11/2024,Suites,5477,5,MakeMyTrip,Confirm,paidd,Net Bankng,985.86,Rs 712.02,dElhi,DELHI,India
BKG000421,HTL049,CUST72261,priya verma,priya.verma@yahoo.com,62391O2313,2024-05-11,"February 17, 2025",18/02/25,  Deluxe, 2363 ,6,OTA-MMT,confirmed,PAId,Credit Card,425.34,null,HYDERABAD,Telangana,India
BKG000422,HTL032,CUST23851,Priya Sethi  ,NA,+916001917653,2024-01-30,"September 04, 2024",2024-09-07,DELUXE,INR2837,3,booking.com,Confirmed,paid,Wallet,"""510.66""",197,Kolkota,West Bengal,India
BKG000423,HTL004,CUST16913,Harish Kumar,HARISH.KUMAR@MAIL.COM,N/A,2024-09-18,14/05/25,25/05/25,Standard ,null,5,walk-in,CANCELLED,paid,Credit Card,Rs 299.34,"""3.59""",Bengluru,karnataka,India
BKG000424,HTL011,CUST07264,  Asha Das,ASHA.DAS@REDIFFMAIL.COM,+91-76701 16781,"September 14, 2023",2024-03-16,27/03/2024,  Deluxe, 2425 ,4,walkin,cncl,Pai d,wallet,436.5,54.18,mUMBAI,maharashtra,India
BKG000425,HTL014,CUST67909,Prakash Rao  ,prakash..rao@gmail.com,6531984105,15/05/2024,"August 09, 2024",2024-08-17,dELuxE,"""2375""",1,walkin,confirmed,PAID,WALLET, 427.5 ,19,dElhi,NCT Delhi,India
BKG000426,HTL019,CUST21582,Priya  Tiwari,priya.tiwari@mail,7550172727,2024-03-22,08/11/24,2024-11-16,standard,Rs 1870,2,OTA-Agoda,Confirmed,PAId,upi,,271.55,Channai,Tamil Nadu,India
BKG000427,HTL020,CUST29553,Swati Mishra,swati.mishra@mail,6174-711-706,07/09/2023,"January 15, 2024",22-01-2024,Standerd,"""1231""",4,Mobile App,CONFIRMED,Pai d,Credit Card,221.58,INR17.97,MUMBAI,Maharashtra,India
BKG000428,HTL045,CUST68013,Anjali Bajaj,NA,9761952496,2024-05-06,05/10/2024,16 Oct 2024,Suite,5233,2,WALK IN,Confirm,paid,Upi,941.94,126,dElhi,Delhi,India
BKG000429,HTL043,CUST10337,REKHA DAS,REKHA.DAS@OUTLOOK.COM,7095928489,19 Sep 2024,2024-12-06,12/10/2024,Executtive,Rs 3558,5,booking.com,CANCELLED,P A I D,Net Bankng,Rs 640.44,"""681.18""",Mumba,Maharashtra,India
BKG000430,HTL019,CUST83239,  Kiran Dubey,kiran..dubey@outlook.com,77398O5652,08 Sep 2023,16/01/2024,30 Jan 2024,Standerd,1610.00,5,booking.com,cncl,PAID,upi,289,Rs 214.44,Bombay,Maharashtra,India
BKG000431,HTL024,CUST35973,Anjali Gupta,ANJALI.GUPTA@REDIFFMAIL.COM,+918526362886,2023-11-10,29-01-2024,12-02-2024,delux,Rs 2451,1,WEBSITE,confirmed,pending,Debit Card,INR441.18,INR132.44,Chennai,Tamil Nadu,India
BKG000432,HTL035,CUST04962,Deepak Patel  ,deepak.patel@outlook.com,+91-86381 51291,27 Oct 2023,06/22/2024,06/27/2024,standard,INR1540,6,MakeMyTrip,Pendng,paidd,WALLET,277.20,147,Bengluru,Karnatak,India
BKG000433,HTL021,CUST12246,Kavya  Nair,kavya..nair@gmail.com,,12 Aug 2024,29 Nov 2024,09-12-2024,standard,"1,983.00",6,OTA-Booking.com,Confirmed,Pai d,Crdit Card,356.94, 255.87 ,DELHI,delhi,India
BKG000434,HTL048,CUST22104,Sunita Tiwari  ,NA,+916069637491,10/12/2024,26/04/2025,29/04/25,  Deluxe,2850.00,4,OTA-Booking.com,Confirm,paid,Net Banking, 513.0 ,INR40.48,KOLKATA,West Bengal,India
BKG000435,HTL031,CUST76107,RAHUL SHARMA,rahul.sharma@mail,9832-120-861,02/10/2025,2025-04-06,09/04/2025,Exec,INR3395,1,Mobile App,Confirm,FAIL,Crdit Card,611,INR55.27,Bangalore,Karnataka,India
BKG000436,HTL035,CUST81852,Ravi Khanna,ravi.khanna@mail,N/A,04/09/2024,22/05/2024,06/05/2024,STANDARD,1214,5,Agoda,Cancelled,paid,DEBIT CARD,218,155,Dilhi,DELHI,India
BKG000437,HTL035,CUST79317,Maya Shah,maya.shah@outlook.com,,27-12-2023,08/10/2024,11/08/24,Suites, 4802 ,4,OTA-Agoda,Cncld,P A I D,Wallt,Rs 864.36,38,chenai,Tamil Nadu,India
BKG000438,HTL020,CUST73875,Rohit  Iyer,rohit..iyer@rediffmail.com,,"September 22, 2024",08/03/2025,2025-03-10,  Deluxe,Rs 2290,3,Booking.com,confirmed,Pendig,debit card,412,null,chenai,Tamilnadu,India
BKG000439,HTL011,CUST00465,AJAY AGARWAL,ajayagarwal@,INVALID,07/30/2024,31-01-2025,13/02/2025,Standerd,"1,458.00",5,Web Site,pending,PAID,upi, 262.44 ,163.33,HYDERABAD,TELANGANA,India
BKG000440,HTL048,CUST04337,sneha kumar,sneha.kumar@mail,+917851397635,2024-07-24,12 Aug 2024,08/13/2024,executive,INR3291,3,makemytrip,CONFIRMED,Paid,NET BANKING,592.38,N/A,DELHI,DELHI,India
BKG000441,HTL039,CUST74992,Divya  Roy,DIVYA.ROY@YAHOO.COM,64191O1603,16 Jul 2023,09 Feb 2024,11-02-2024,Standard ,Rs 1707,3,Walk-in,cnfrmd,Pendig,NET BANKING,Rs 307.26, 64.48 ,DELHI,Delhi,India
BKG000442,HTL047,CUST83754,Vikram Singh  ,,,05-11-2023,14 Feb 2024,18 Feb 2024,DELUXE,"""2948""",1,OTA-Booking.com,cancel,paid,NET BANKING,Rs 530.64,93.36,Hyderabad,Telengana,India
BKG000443,HTL006,CUST04746,ROHIT SHAH,rohit.shah@outlook.com,8855070264,07/08/2024,20/10/2024,26/10/2024,dELuxE,"2,750.00",N/A,agoda,no show,Pai d,Debit Card,"""495.0""",340.05,CHENNAI,TAMIL NADU,India
BKG000444,HTL030,CUST39597,ANIL PANDEY,anil.pandey@gmail.com,+918069572520,2023-12-11,11-08-2024,08/14/2024,STANDARD,"""1450""",2,OTA-MMT,CONFIRMED,paid,wallet,INR261.0,213.08,Kolkata,WEST BENGAL,India
BKG000445,HTL020,CUST53228,Maya Joshi,maya.joshi@mail,+917390041524,31-10-2024,02/05/25,04/05/25,Standard , 1839 ,3,WALK IN,Confirmed,PAId,Wallet,331,"""214.2""",Kolkata,WEST BENGAL,India
BKG000446,HTL009,CUST09565,  Divya Malhotra,divya.malhotra@rediffmail.com,6417707346,06/09/24,25 Apr 2025,26/04/25,Exec,Rs 3433,1,AGODA,No-show,Pai d,Creditcard,617.94,290.79,CHENNAI,TAMIL NADU,India
BKG000447,HTL032,CUST20720,Kiran Chopra  ,kiran.chopra@mail,INVALID,23-09-2024,03/07/2025,03/10/2025,Suite,"""4883""",4,OTA-Booking.com,Confirm,faild,CASH,878.94, 700.77 ,Channai,Tamilnadu,India
BKG000448,HTL022,CUST63472,Kavya Chopra,kavya.chopra@yahoo.com,+91-74518 25696,04/29/2024,23 Nov 2024,11/24/2024,Standerd,"1,322.00",2,makemytrip,cnfrmd,paidd,DEBIT CARD, 237.96 ,INR183.92,Dilhi,delhi,India
BKG000449,HTL012,CUST44590,ANJALI JOSHI,anjali.joshi@outlook,N/A,04-11-2023,13/02/2024,2024-02-23,Standerd,1365,4,OTA-MMT,pend,Paid,Net Bankng, 245.7 ,135.04,Hydrabad,TELANGANA,India
BKG000450,HTL023,CUST40971,Ajay Pillai,ajay.pillai@mail,9942984104,"June 19, 2023",03/01/2024,10/01/2024,  Deluxe,2212,6,Agoda,Cancelled,PAID,wallet,INR398.16,182.81,Bombay,maharashtra,India
BKG000451,HTL016,CUST41854,Uma  Roy,uma.roy@mail.com,+91-99586 21853,22/09/23,06/03/2024,"March 17, 2024",Standard ,1623.00,2,Website,NoShow,faild,Debit Card,Rs 292.14, 26.25 ,Mumbay,maharashtra,India
BKG000452,HTL013,CUST45269,MANOJ MUKHERJEE,,62940O7535,31 Mar 2024,2024-09-02,05/09/24,deluxe ,2362.00,2,WEBSITE,CANCELLED,PAId,U P I,"""425.16""",195.64,Hydrabad,Telangana,India
BKG000453,HTL010,CUST17140,vikram kumar,vikram..kumar@mail.com,6852983882,23-09-2023,28 Jan 2024,03-02-2024,Standard ,1263.00,3,WALK IN,NoShow,faild,NET BANKING,227.34,115.21,Hydrabad,telangana,India
BKG000454,HTL037,CUST67500,Prakash Tiwari  ,prakash.tiwari@gmail.com,N/A,16/09/2023,11/03/2024,20/03/24,Executtive,3596.00,2,agoda,confirmed,Pendig,Upi,647.28,78.05,Chenai,Tamil Nadu,India
BKG000455,HTL049,CUST41828,  Neha Mukherjee,NA,+91-61941 27066,26/04/24,31-10-2024,06/11/24,Standerd,"""1727""",null,walkin,NoShow,Pndng,Wallet,310,N/A,HYDERABAD,Telengana,India
BKG000456,HTL013,CUST16060,Harish Pillai  ,HARISH.PILLAI@HOTMAIL.COM,+91-84836 56707,16/05/2023,2024-02-21,"February 23, 2024",Standerd,1832,6,Web Site,confirmed,PAId,debit card, 329.76 ,156.42,kolkatta,west bengal,India
BKG000457,HTL032,CUST32496,Sonia Joshi  ,sonia.joshi@yahoo.com,+91-88868 10253,10/07/2023,08/02/24,15 Feb 2024,delux,"2,804.00",4,MakeMyTrip,Confirm,Pndng,Wallet,504.72,530.67,Mumbai,MAHARASHTRA,India
BKG000458,HTL029,CUST00830,PRIYA VERMA,priyaverma@,8467347436,29 Dec 2024,"March 01, 2025",07-03-2025,executiv,3950,3,Website,cancel,Pndng,CREDIT CARD, 711.0 ,Rs 10.27,Channai,Tamil Nadu,India
BKG000459,HTL013,CUST50352,Vikram  Gupta,vikram.gupta@outlook,8094294125,07 Oct 2023,05/03/24,03/16/2024,suite,5426,2,website,CONFIRMED,Pndng,Wallt, 976.68 , 190.07 ,Delhi,delhi,India
BKG000460,HTL035,CUST54806,Neha Mukherjee,neha..mukherjee@outlook.com,70818O6329,"January 28, 2024",2024-10-22,28/10/2024,Exec,3517,2,Mobile App,CANCELLED,P A I D,cash,633.06,"""11.74""",mUMBAI,Maharashtra,India
BKG000461,HTL026,CUST20933,Sunil  Pillai,,+916928892030,17/09/2023,"March 01, 2024","March 05, 2024",Delux,2279,4,BOOKING.COM,cnfrmd,P A I D,net banking,Rs 410.22,370.43,Kolkata,west bengal,India
BKG000462,HTL022,CUST75719,Naveen  Bose,naveen.bose@hotmail.com,,2024-01-22,28 Sep 2024,"October 06, 2024",suite ,4873,2,Walk In,no-show,paid,Net Bankng,877.14,"""259.52""",chenai,Tamil Nadu,India
BKG000463,HTL005,CUST24882,asha bose,NA,8670506809,12/26/2024,2025-02-21,"March 02, 2025",delux,Rs 2314,5,WALK IN,confirmed,Pai d,Cash,416.52,"""145.63""",hyderabad,Telangana,India
BKG000464,HTL024,CUST65309,MOHAN MUKHERJEE,mohan.mukherjee@mail,90515O7826,08/17/2024,17-01-2025,29/01/2025,Suites,4946,2,MakeMyTrip,CONFIRMED,paidd,UPI, 890.28 , 844.89 ,Mumba,maharashtra,India
BKG000465,HTL036,CUST61187,neha tiwari,neha..tiwari@rediffmail.com,9872681931,09/11/2024,05-05-2025,17-05-2025,executiv,"3,384.00",3,Agoda,CANCEL,PAID,debit card,609.12, 644.77 ,Calcutta,WEST BENGAL,India
BKG000466,HTL016,CUST40442,Mohan Mishra,mohan.mishra@outlook.com,N/A,02/22/2025,04/11/2025,04/20/2025,standard,Rs 1484,3,OTA-MMT,confirmed,paidd,csh,"""267.12""", 19.12 ,Hyd,telangana,India
BKG000467,HTL025,CUST11803,meera chopra,MEERA.CHOPRA@REDIFFMAIL.COM,+918760882309,08/12/2023,"February 17, 2024",21/02/24,STD,1261,5,Walk In,cncl,paidd,cash, 226.98 , 132.28 ,Hyderabad,TELANGANA,India
BKG000468,HTL004,CUST66250,  Pooja Shah,,+91-89116 34303,01/02/2024,22/02/24,01-03-2024,Deluxe,2726.00,2,makemytrip,NO SHOW,PAId,upi,INR490.68,"""419.52""",CHENNAI,Tamil Nadu,India
BKG000469,HTL028,CUST31553,Arjun Tiwari,NA,+91-90026 04690,"March 04, 2024",20-08-2024,30/08/2024,dELuxE,INR2788,3,OTA-MakeMyTrip,Confirmed,PAId,U P I,501.84,INR196.27,Kolkata,west bengal,India
BKG000470,HTL010,CUST46255,ASHA NAIR,asha.nair@mail,+917544071107,01/29/2024,10/06/2024,15-10-2024,Delux,null,2,Walk-in,confirmed,Pai d,Wallet, 423.18 ,427.50,CHENNAI,TamilNadu,India
BKG000471,HTL037,CUST04610,Manoj  Nair,manoj.nair@mail.com,+918922028815,23-10-2024,"February 01, 2025",2025-02-03,Deluxe,"""2666""",4,App,Confirmed,failedd,credit card, 479.88 ,306.54,Mumbai,MAHARASHTRA,India
BKG000472,HTL049,CUST61681,NAVEEN RAO,naveen.rao@outlook.com,7749-623-838,13/05/24,12/01/2025,01/16/2025,EXECUTIVE,3814,6,agoda,Confirm,paid,DEBIT CARD,Rs 686.52,INR48.33,BENGALURU,KARNATAKA,India
BKG000473,HTL009,CUST01072,  Arjun Rao,arjun.rao@rediffmail.com,8050487159,17/04/2023,2024-01-10,14 Jan 2024,STD,1855.00,2,app,Cancelled,Paid,Wallet,333,INR94.48,Hyderabad,Telengana,India
BKG000474,HTL044,CUST56483,  Kiran Dubey,kiran..dubey@rediffmail.com,N/A,27-10-2024,2024-12-20,22-12-2024,Deluxe,2931,4,OTA-MMT,confirmed,PAId,Netbanking,INR527.58,5.8,Kolkota,West Bengal,India
BKG000475,HTL019,CUST04334,Rohit Kapoor,ROHIT.KAPOOR@OUTLOOK.COM,INVALID,11/02/2024,21 Sep 2024,01/10/24,DELUXE,"2,564.00",4,AGODA,cancel,Pending,cash,461.52, 430.85 ,Mumbai,maharashtra,India
BKG000476,HTL015,CUST52856,Sanjay  Sethi,SANJAY.SETHI@MAIL.COM,6395395260,27/02/24,13 May 2024,2024-05-27,deluxe ,"""2546""",5,makemytrip,CONFIRMED,paid,Cash,458.28,124,New Delhi,delhi,India
BKG000477,HTL037,CUST52506,Rahul Joshi,rahuljoshi@,6945659773,21/08/2024,07/01/25,"January 15, 2025",suite,5160.00,1,WEBSITE,Pending,pending,csh,Rs 928.8, 883.61 ,Dehli,Delhi,India
BKG000478,HTL003,CUST03190,Manoj Pillai,manoj.pillai@rediffmail.com,N/A,2024-06-27,03/19/2025,"March 31, 2025",DELUXE,2922,4,App,Cancelled,Pending,Upi,"""525.96""", 394.14 ,Bangalore,Karnatak,India
BKG000479,HTL040,CUST37828,Maya Khanna  ,mayakhanna@,8249-919-608,04/09/24,18/02/2025,26 Feb 2025,Deluxe,"""2766""",5,MakeMyTrip,CONFIRMED,paidd,net banking,497.88,INR535.94,chenai,TamilNadu,India
BKG000480,HTL046,CUST08262,Asha  Malhotra,asha..malhotra@gmail.com,+918000407560,16 Sep 2023,13-06-2024,19-06-2024,delux,2704.00,4,OTA-MMT,cncl,PAId,U P I,486.72,444.31,bengaluru,KARNATAKA,India
BKG000481,HTL008,CUST72071,Prakash  Khanna,prakash.khanna@rediffmail,9366547587,15/10/2023,19/03/24,03/27/2024,deluxe ,Rs 2802,4,Walk-in,Pendng,pending,debit card,504.36,398.55,Hyderabad,telangana,India
BKG000482,HTL004,CUST81690,HARISH RAO,NA,,12/08/2024,12/10/24,18-10-2024,delux,2986,1,walk-in,Confirm,Pndng,Creditcard,537.48,Rs 379.33,CHENNAI,Tamil Nadu,India
BKG000483,HTL032,CUST15573,Deepak Shah  ,,N/A,02-11-2023,01/04/2024,13 Apr 2024,Exec,Rs 3822,3,Web Site,Canceled,pendng,wallet,"""687.96""",INR700.78,chenai,TamilNadu,India
BKG000484,HTL012,CUST01585,Manoj Dubey,MANOJ.DUBEY@GMAIL.COM,N/A,23-11-2024,15 Dec 2024,2024-12-19,standard, 1910 ,3,OTA-Agoda,no show,PAID,credit card,INR343.8,346.87,hyderabad,TELANGANA,India
BKG000485,HTL003,CUST44445,amit nair,AMIT.NAIR@HOTMAIL.COM,,05/11/2023,24 Apr 2024,06/05/24,STD,"1,275.00",3,makemytrip,Cancelled,Pai d,DEBIT CARD,"""229.5""",118.92,Mumbay,MAHARASHTRA,India
BKG000486,HTL035,CUST47921,  Kiran Reddy,kiran.reddy@hotmail.com,8869263560,10-10-2023,"July 23, 2024",08/01/2024,dELuxE,"2,294.00",3,OTA-Agoda,NoShow,Pndng,csh,"""412.92""",Rs 58.13,bengaluru,KARNATAKA,India
BKG000487,HTL043,CUST26091,Anil Kapoor,,+91-92134 61646,"November 02, 2023",21/04/2024,23-04-2024,DELUXE,"2,473.00",4,website,CONFIRMED,PAId,wallet,445.14,INR378.48,kolkatta,West Bengal,India
BKG000488,HTL003,CUST52611,Rajesh  Verma,rajesh.verma@mail,INVALID,2023-06-02,02/18/2024,19 Feb 2024,Suites,,1,Walk-in,Canceled,Pndng,Cash,"""865.8""",161.45,Hydrabad,Telangana,India
BKG000489,HTL046,CUST05939,KAVYA DUBEY,kavyadubey@,N/A,"February 04, 2024",2024-05-24,06/05/2024,Delux,INR2766,2,OTA-Booking.com,PENDING,paid,U P I,497,INR464.05,Mumbai,Maharastra,India
BKG000490,HTL045,CUST05457,Sunita Mishra  ,sunita.mishra@outlook,6260-920-331,"April 22, 2024",16/10/2024,25-10-2024,Exec, 3362 ,6,OTA-MMT,Cncld,pendng,U P I,"""605.16""",34.68,Hydrabad,TELANGANA,India
BKG000491,HTL010,CUST68070,Tina Joshi  ,tina.joshi@rediffmail,INVALID,27 Nov 2023,30/04/24,"May 09, 2024",standard,INR1497,2,Booking.com,cnfrmd,paid,CASH,269, 194.38 ,BENGALURU,Karnataka,India
BKG000492,HTL041,CUST79464,Nisha Joshi,nishajoshi@,N/A,29/09/2024,13 Mar 2025,22/03/2025,DELUXE, 2237 ,2,agoda,no-show,PAID,Debitcard, 402.66 ,231.79,Hyd,Telengana,India
BKG000493,HTL031,CUST18322,Naveen  Dubey,naveen.dubey@mail.com,+917280177106,31/05/2024,08/28/2024,2024-09-03,Standerd,INR1410,1,agoda,Pendng,PAId,Upi,INR253.8,"""172.87""",Bengaluru,Karnataka,India
BKG000494,HTL043,CUST80357,Pooja Agarwal  ,,+91-66674 77201,31 Jul 2024,2024-12-22,2024-12-26,Exec,3422,5,BOOKING.COM,NO SHOW,Pai d,csh,615.96,127.49,hyderabad,telangana,India
BKG000495,HTL015,CUST51506,  Deepak Kumar,deepak.kumar@yahoo.com,,"June 08, 2024",02/06/2025,16/02/25,dELuxE,"""2392""",1,OTA-MakeMyTrip,cnfrmd,paid,debit card,430.56,INR414.52,hyderabad,Telangana,India
BKG000496,HTL049,CUST39222,Lata Chatterjee  ,lata..chatterjee@rediffmail.com,INVALID,27/09/2023,07 Apr 2024,"April 16, 2024",Standard, 1928 ,6,WebSite,CANCELLED,P A I D,DEBIT CARD,Rs 347.04,295.32,Bombay,MAHARASHTRA,India
BKG000497,HTL034,CUST66495,Deepak Pillai  ,deepakpillai@,9361395945,30/01/25,12/03/25,19/03/25,suite ,5185.00,5,booking.com,PENDING,PAID,WALLET,933.3,INR613.96,chenai,Tamilnadu,India
BKG000498,HTL044,CUST69775,Ajay Rao,ajay.rao@mail.com,+91-98220 08100,08/08/23,11/03/2024,18 Mar 2024,Standard ,INR1588,4,OTA-Booking.com,Pndng,PENDING,CASH,285.84,"""280.55""",Kolkata,WEST BENGAL,India
BKG000499,HTL017,CUST73784,Amit Pandey  ,amitpandey@,,25-09-2024,16-10-2024,2024-10-28,Sute,"5,414.00",5,OTA-Agoda,Canceled,Paid,Creditcard,974.52,849.46,Kolkata,W Bengal,India
BKG000500,HTL032,CUST02181,Geeta Nair,geeta..nair@yahoo.com,7658-750-310,27/11/2024,"March 18, 2025",23/03/2025,Standard ,1437,,booking.com,No-show,Pai d,wallet,258.66, 271.46 ,Hyderabad,Telangana,India
BKG000501,HTL008,CUST14367,Sunita  Bose,sunita..bose@yahoo.com,75668O0325,07/03/24,20-07-2024,27 Jul 2024,Executtive,"""3709""",3,booking.com,Confirm,faild,credit card,"""667.62""",617,Chennai,Tamil Nadu,India
BKG000502,HTL005,CUST76508,SANJAY JOSHI,NA,+916499363196,20/07/23,31/03/2024,09/04/24,suite,"""5004""",3,OTA-Agoda,pend,paid,Wallet,"""900.72""", 812.34 ,Hyderabad,Telangana,India
BKG000503,HTL048,CUST82479,Sanjay  Joshi,sanjay.joshi@rediffmail.com,N/A,24/09/2023,12/04/24,2024-04-19,DELUXE,"2,567.00",6,BOOKING.COM,cnfrmd,Pai d,csh,462,348.51,Hydrabad,Telangana,India
